id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
1356,A,K,A,A,E,BI,C,U,BM,L,DJ,A,B,A,A,B,D,D,B,0.4805673804433752,0.3361438926014289,0.2974014800500507,0.6159559841225314,0.7960309802911985,0.7348486944804459,0.478054690202799,0.3688067251787389,0.3609240723181416,0.6236761978487758,0.44884532155524304,0
1358,A,H,A,A,I,BI,I,G,K,A,LF,A,A,A,B,D,B,C,D,0.505789482190667,0.9462668272028364,0.9751779230878156,0.3348421446395322,0.23078912112094066,0.677768480840354,0.6775609413954485,0.3539964130085783,1.0333581883538847,0.5941549699777458,0.5416147092436682,1
1359,A,N,D,A,D,BI,I,F,BM,A,CP,A,A,A,A,B,D,D,D,0.3125307454158906,0.6097379656224072,0.4502551850845574,0.594940818755095,0.4658238904510979,0.18397196283933434,0.4194468599642233,0.6717284520745963,0.5337594204163473,0.3823094736083445,0.4096894625131429,0
1361,A,L,D,A,E,BI,A,F,L,A,LN,A,A,A,A,B,D,D,B,0.872953328031962,0.6722383007859001,0.7550468306459522,0.8035014749724815,0.6792185344323164,0.5535865479315474,0.2920000487570339,0.9599639506548148,0.6782556176998842,0.8089170677470213,0.8779591959963668,0
1362,A,L,J,B,E,BI,C,AS,S,A,MC,B,A,A,B,D,B,D,B,0.6605011624197166,0.5695481512670181,0.5752401319185162,0.6686283161536988,0.7239491266372333,0.3570029374297705,0.34484272038768343,0.6387299395905199,0.41285230481405655,0.5339042361571295,0.6917252292373393,0
1364,A,I,C,A,F,AB,A,U,AE,A,GS,A,A,A,A,B,D,D,B,0.37262459037814216,0.470676810983413,0.4590184982818512,0.28082950490825304,0.30469635438761306,0.2395028200817144,0.3989549768980341,0.3157742664993062,0.3468888146140441,0.2650821939487764,0.4041421611887038,0
1366,A,I,M,A,D,AB,E,AH,BN,A,DC,B,A,A,B,D,B,D,D,0.6510265684271921,0.32644337545009194,0.2913884756735906,0.2673399761913663,0.25016538905065155,0.4855863831703716,0.23472347855742826,0.3289210849619059,0.3692665969103752,0.6362143335528873,0.471978212498301,1
1368,A,F,J,B,H,BI,A,E,Y,C,IG,A,A,A,A,B,D,D,B,0.7173672691427765,0.6369399652047879,0.8074548626877252,0.7424167687069181,0.7985899620537606,0.5534346909971012,0.2177110098094881,0.8482333262187494,0.5095160422284213,0.4877714831280634,0.9368703141791648,0
1369,A,K,A,A,E,BI,A,AF,AE,L,DJ,A,B,A,A,B,D,D,B,0.4771333813338418,0.3273825728415014,0.3994418850637087,0.6254319393246931,0.3635742025793764,0.1193703360225166,0.3823811583004097,0.3415697593046856,0.3672582324495748,0.3543767536818765,0.3369538999144268,0
1370,A,I,C,B,F,BI,A,R,F,A,GL,A,A,A,B,D,B,D,B,0.32556810794972324,0.4495633475265665,0.4357015102829544,0.2446363168771853,0.21393297775209488,0.7871857180025418,0.9477935844432154,0.4711600860604072,0.2722599207159161,0.27829337682705857,0.3294006344079042,1
1371,B,I,C,A,F,AB,A,AH,AE,A,HH,A,A,A,A,B,D,D,B,0.4516134263471364,0.4782480063820439,0.4811246989492108,0.38006218292260907,0.2532300585671273,0.3582088368799285,0.36772179846155145,0.3241801591947319,0.3155008343486768,0.27049106380795035,0.3991742895227104,0
1372,A,J,A,A,E,BI,A,AH,AT,E,HB,A,A,A,A,B,D,D,B,0.4200136499091318,0.4215426671767008,0.4574066562667639,0.2539466327265337,0.2364216500308605,0.09209076456109216,0.5499388875310423,0.4794367182464853,0.3963297519371493,0.459884814244132,0.3962291612575216,0
1375,A,F,G,A,G,BI,A,AS,Q,A,MD,A,A,A,A,B,D,B,B,0.5872400694432983,0.6732127862899743,0.9047026916479926,0.5383872379364828,0.6811492225348231,0.7333077814733112,0.6683878694752184,0.552469587934693,0.649930682814455,0.7569282363705476,0.6558856151634864,0
1376,A,I,C,A,F,AB,A,U,BC,A,GS,A,A,A,A,B,D,D,B,0.4942416792170717,0.4554076179507106,0.4280820268193402,0.2713869987762113,0.2839886388902254,0.3569453215713053,0.8173025036350251,0.3244575048908357,0.35924177886409103,0.3227335540797098,0.35909140968851017,0
1377,B,A,C,B,E,BI,A,A,BM,A,DJ,A,A,A,A,B,D,D,B,0.3048453206698693,0.29218377789249705,0.3377496618338419,0.2796347821763203,0.24541108739175924,0.6805322148997566,0.4238068842730529,0.37023236992719,0.3835041749518375,0.34030893441457394,0.42067206605258256,0
1380,A,K,A,B,E,BI,C,AA,BM,F,CR,A,B,A,A,B,D,D,B,0.3460136481297608,0.2525764663544482,0.3406073128680374,0.33185541282341924,0.20735076511155634,0.6823611003054179,0.5465159122922792,0.382051904762305,0.3803019205726694,0.5385267914200289,0.3455351119379497,0
1382,B,K,A,A,E,BI,C,E,BM,F,CR,A,B,A,A,B,D,B,B,0.390022514727945,0.29708990058791884,0.29123519438287776,0.3855539878005656,0.8182601917881142,0.4904156820474796,0.5814006815156633,0.3001518410162345,0.27577378089428195,0.579933823391636,0.262282774617892,0
1383,A,L,Q,D,F,BI,A,AN,AE,A,HK,A,A,B,B,D,B,D,C,0.3004745759700773,0.5476843788841943,0.5693597599038567,0.6327776877070295,0.25717216972033435,0.8067193166085174,0.5914747601066199,0.3994590989410536,0.4588548402428127,0.3448930838517766,0.3938226787911438,1
1384,A,H,F,B,E,BI,A,AH,Y,A,GK,B,A,A,B,D,D,D,B,0.31849562344251353,0.3513239993974173,0.3935836474492172,0.35255516764435285,0.2378891396743657,0.42075800550030495,0.5165590454964558,0.4650343770927444,0.33489381267942864,0.3163172690460405,0.3548168360653479,0
1385,B,F,A,A,E,BI,A,J,AT,E,HB,A,A,A,A,B,D,D,B,0.4887602214009002,0.9438584627017405,0.9668015267010116,0.2745604803848067,0.3641758848598589,0.3606841223409305,0.5295209724578006,0.5440072025592495,0.6034321610734887,0.3580356948718543,0.4798964378075228,0
1387,B,I,A,C,G,BI,A,J,BM,E,HK,A,A,A,A,B,D,D,B,0.6381385704619508,0.6267184734870341,0.6569606136828422,0.6501242198583197,0.6754096933807526,0.7833103454151374,0.6262309917562716,0.7137748486227913,0.4416335723367013,0.2774130645247324,0.6452480909574456,0
1388,A,B,A,A,E,BI,A,AH,AE,L,DJ,A,A,A,B,D,D,B,B,0.4739218890657106,0.3439607335863697,0.29081824948035945,0.612967704283436,0.2362887228309007,0.7329829136078019,0.3844173362606612,0.3780008702277327,0.38776458412446296,0.34689297982672884,0.3279232826442545,0
1390,B,I,A,D,E,BI,A,Y,AU,E,CS,A,A,A,A,B,D,D,B,0.9224911941413184,0.7851039701615753,0.8700394379541035,0.8163463555239177,0.7785191295811827,0.4877324204247426,0.3422387424082969,0.9599980164761039,0.5911154089632418,0.3836942606086977,0.9366545105061536,0
1391,A,J,A,A,E,BI,C,N,AE,E,DP,A,A,A,B,B,D,D,B,0.3429630169429711,0.3038815975294014,0.2521056498906082,0.2422274103536909,0.590898128587938,0.6200432827256059,0.5629160773029181,0.3665937282018989,0.3453480984588039,0.2655550308479835,0.3747957580502211,0
1395,A,K,A,B,F,BI,A,R,AX,F,HK,A,B,A,A,B,D,D,B,0.4350953200239328,0.5792770971520577,0.5670091885802634,0.646510496657703,0.8006398201510436,0.5549600750880926,0.5990753357620154,0.8049974395718689,0.5048510691523604,0.7501438974266142,0.9101614158956588,0
1396,A,O,A,C,E,BI,E,AH,AE,A,DJ,A,A,A,B,D,B,B,B,0.4848108535116698,0.302447850621511,0.3612372496838087,0.6225168006843051,0.2257565238572365,0.5556003336058382,0.5198555816717811,0.3885593710893009,0.390290441623376,0.2519034582209407,0.4035911011530647,0
1398,A,L,Q,A,D,K,C,AF,BN,A,CK,B,A,A,B,D,B,D,D,0.1433268322696629,0.13029708583249822,0.20286534286218474,0.09741349808068887,0.2208099019873937,0.4865669148188354,0.5667561784249434,0.2553989014606872,0.23218314901685305,0.24353097942000906,0.3070281849015815,1
1399,A,I,A,B,F,BI,A,G,AD,J,KW,A,B,A,A,B,D,D,B,0.9128354826868632,0.6469870579300252,0.7775380269108039,0.832442713775308,0.4854018898144989,0.25307297859416833,0.2357182781597341,0.8567000135414845,0.6540498300854859,0.9598180297390512,0.9206810605979848,1
1401,A,L,C,B,E,BI,A,AK,S,A,DJ,A,A,A,B,B,B,D,B,0.4607850244314303,0.3641261618024153,0.3273360387222436,0.6631161327825735,0.5981676133988575,0.1318594515608279,0.15037181230028826,0.8063383949642258,0.3762282334285743,0.2903385414060156,0.5226670631383487,0
1404,A,F,D,B,E,AB,E,A,BM,A,CB,A,A,A,A,B,B,C,C,0.475334342694193,0.1898062734976249,0.24492356347060645,0.2572180699753941,0.7833580658357735,0.25609557019460993,0.4328815792051633,0.2470046189465713,0.29506456581623663,0.2453150730327005,0.3263841571720747,0
1406,B,I,A,D,E,BI,A,Y,L,A,DI,A,A,A,A,B,D,D,B,0.9182253350487716,0.7400296693524974,0.771213472996715,0.8684357088831575,0.7806464874014112,0.1909466332253338,0.2522557419076468,0.8351406344423816,0.5891752669818016,0.8082393397667691,0.9678812065463742,0
1408,A,H,C,B,E,BI,A,AA,AJ,A,DJ,B,A,A,B,D,B,C,D,0.4928229858471431,0.31430322083099616,0.3646886280336976,0.3590213531451821,0.21535653809506566,0.7789590919475452,0.5028118903171171,0.4910073671713906,0.39284897892655296,0.31979613204916263,0.3975410349460162,1
1409,A,N,C,A,F,AB,A,U,BC,A,GS,A,A,A,A,B,D,D,B,0.4646776828048493,0.4701625044124625,0.4266004443220991,0.27261241273591186,0.2930842965495096,0.2579479357686006,0.4904089189646328,0.3081122839354649,0.345128365960886,0.2617331578287316,0.3861642456307043,0
1410,A,F,A,A,F,BI,I,A,BJ,A,DP,A,A,A,A,D,B,D,B,0.2976228993131759,0.3370465033907459,0.5547270775884098,0.6231332853565482,0.29972134380204896,0.17098742928686592,0.5124501648558959,0.4841568464576427,0.7217139173285666,0.3841604020570088,0.28695836213649883,0
1411,A,L,J,B,E,BI,C,K,Y,A,KW,B,A,A,B,B,D,D,B,0.9330306202078692,0.5328387973924233,0.9459043394316828,0.8707218398270871,0.3762439917879871,0.5535920961795047,0.2784390224997174,0.8721560901729276,0.7367208760854655,0.5305139186093218,0.937950790494485,0
1412,A,L,Q,A,G,BI,A,AS,BD,A,GK,B,A,B,B,D,B,D,D,0.4011303807990113,0.7008794759215013,0.7205166745469553,0.5853861988756327,0.2897922200269992,0.7864474992089892,0.6844053426480357,0.33448316391625754,0.5820177054501218,0.9303732861738035,0.37710889731974745,1
1413,A,I,F,A,F,BI,A,AD,BM,A,GS,B,A,A,A,B,D,D,B,0.3877279663117046,0.2369718077316371,0.3689179259753204,0.6261590749103221,0.7816168319881688,0.5534419574326729,0.5269427724649378,0.3221703816205435,0.2959174434613033,0.2728503004167355,0.3189824152334251,0
1415,B,F,D,B,E,BI,A,AS,L,A,DJ,A,A,A,A,B,D,D,B,0.4949609554278012,0.25392113436192265,0.30995531801284826,0.2174499404535024,0.7030183063749283,0.5532471750482013,0.569083150018083,0.6488902342223315,0.3603124738907961,0.3144289542560178,0.5012513007323222,0
1416,B,I,A,A,F,BI,A,AG,H,A,GS,A,A,A,A,B,D,D,B,0.30416056798406943,0.2594468570042469,0.4636247474597146,0.2977779367770168,0.3683168698276602,0.42185089309799423,0.4065509370264475,0.3539857905869413,0.338096229307476,0.2695679656409124,0.40389323897411744,0
1418,A,K,A,A,F,BI,A,AW,BM,A,HK,A,A,A,A,B,D,B,B,0.2928819593027949,0.7110397349826573,0.7117839596087532,0.5707769759095727,0.7215129727715209,0.7356645774936439,0.7607611649760306,0.378210616723029,0.4335512620769831,0.29686033435767306,0.4352988249813234,0
1419,A,M,D,A,D,BI,C,AV,Y,C,IG,A,A,A,B,B,D,D,B,0.9136113860107272,0.7137445757654207,0.7617770788916141,0.850103607610101,0.2812722277613882,0.3543314720199914,0.20943292851519046,0.8693702297919641,0.7039107525535651,0.8149779254021661,0.9747833345889036,0
1421,A,F,D,A,G,BI,G,AS,AN,A,GS,A,A,A,A,D,B,C,C,0.4049993032152164,0.6446188442588299,0.6167531881695643,0.2167399934526764,0.6865484318049193,0.7951919995418919,0.8016108388065125,0.6967186121305328,0.6730964210720319,0.5133358450880702,0.41015084627415743,0
1424,A,O,A,A,E,BI,A,U,Y,F,CR,A,B,A,A,B,D,D,B,0.3042049036823742,0.2393409290663649,0.3182624715448737,0.5973433445805004,0.5830423723800191,0.08430680257940727,0.5068156732801601,0.2533223201944591,0.3655015546286523,0.3061872719811701,0.27009186786710704,0
1426,B,I,C,A,E,AB,A,U,X,A,DJ,A,A,A,A,B,D,D,B,0.4593085567351032,0.44990047079983697,0.4408400005255139,0.32745285819916703,0.8268495797082691,0.2577243876917127,0.4781577136608656,0.3739189193817843,0.3435003826719425,0.2544263665034238,0.422119981082292,0
1427,A,I,A,B,G,BI,A,S,AE,A,HK,A,A,A,B,D,D,C,B,0.6235437980437386,0.6990164855265335,0.6246246232449975,0.7045154464730434,0.6738515887496482,0.622376915408999,0.7333253333621644,0.6951918852847526,0.5570378105651352,0.6708212358828524,0.6470827255556219,0
1428,A,I,D,G,H,BI,A,AN,AN,A,HK,A,A,A,A,D,B,D,B,0.3386673751512969,0.7065582738948355,0.7683208343561759,0.24466191024092315,0.2973493073166599,0.7359514751725232,0.8302013808363774,0.4230756214911901,0.6241876000719013,0.36215409390507936,0.3829932323369567,1
1429,A,F,A,B,E,BI,A,AW,BM,A,IE,A,A,A,B,D,B,D,B,0.4646630281441402,0.3526607044931619,0.24116091074105744,0.5892857131346343,0.6149031793123463,0.13876404782168505,0.5925001119342956,0.3299102092536644,0.4048729671971282,0.4012257091820279,0.39306866692063336,1
1430,A,G,F,C,E,AB,G,AH,BM,A,DJ,A,A,A,B,D,B,D,D,0.23417341877157066,0.29033478074791585,0.3239288360597836,0.5881434315520478,0.23640181610716865,0.7344497797566796,0.3893334124215571,0.3631631202039464,0.3506462451332045,0.284698182349905,0.31949893422275377,1
1431,A,L,C,B,E,BI,C,AK,BM,A,CR,A,A,A,A,D,D,B,B,0.4654075196526961,0.2893080605279932,0.3221564494933189,0.5911623768800868,0.33994024458349403,0.5544343137568757,0.5407906262369053,0.39098185755626697,0.3808725145838173,0.5159076227602675,0.443069884947947,1
1432,A,F,A,A,F,BI,A,J,I,C,HX,A,A,A,A,D,B,D,B,0.4223199963174175,0.3980901598841729,0.4392936402991608,0.5451503246739398,0.3894392138710652,0.5549248920766574,0.5221218043566866,0.6077787602917236,0.6165148949135507,0.5191736650661463,0.3788152657004422,0
1433,B,F,A,A,F,G,E,AT,L,J,HJ,A,B,A,A,D,D,D,B,0.32808517099508594,0.37007504188355617,0.3519563334488478,0.6164757266344731,0.576264851945198,0.12818215301575725,0.5014532107950352,0.2298114338920467,0.3400137559286561,0.3496890503928297,0.32425187552277124,0
1434,B,K,A,B,F,BI,A,AL,L,A,HQ,A,A,A,A,B,D,C,B,0.9692738657065276,0.8006514372974703,0.7491145035031344,0.8125482138826498,0.6750599237385009,0.25288164324361856,0.2688896506525413,0.9943282702391764,0.7615455378720347,0.9753954837401968,0.9628702971940752,1
1435,B,F,A,B,E,BI,A,AL,L,A,HQ,A,A,A,B,B,D,D,B,0.8888538151974275,0.8316758454777957,0.7828079944251328,0.8080805539722271,0.6792085999305902,0.05522670461372735,0.2593047375119268,0.9031834476833536,0.5732913733007889,0.803280781462034,0.9746667706579852,0
1437,B,I,D,A,E,BI,A,AN,BM,A,AD,A,A,A,A,B,D,C,B,0.3810335590874749,0.2328346415535524,0.32946179090321553,0.1912179221655813,0.2712176814630925,0.4873527167692008,0.2426344555575559,0.3874965637665302,0.31489855486575913,0.34748451452208523,0.3649342452284847,0
1438,A,L,J,A,H,BI,A,AW,AX,A,HK,A,A,A,A,B,D,D,B,0.3710319156775012,0.7120069662940062,0.7130137257280982,0.15050560196905585,0.7835231482700918,0.5548128091513761,0.6801129034479825,0.6983458513854662,0.4842552490654689,0.3611900212263319,0.3243960667683977,1
1439,A,K,A,A,H,BI,A,AH,L,A,HQ,A,A,A,B,D,D,C,B,0.8671951630783998,0.7641258480700853,0.747146161085913,0.8850263509121017,0.6902410509106727,0.5558352300309543,0.34603159573478004,0.8243120863013079,0.7404071802784455,0.9417249402032362,0.9251298191718615,0
1440,A,I,A,A,G,BI,D,E,AE,A,GS,A,A,A,A,B,D,D,B,0.5595389373169998,0.6193820850498112,0.6165958988852556,0.3124301677321409,0.7907001706479354,0.6826217186050473,0.7528782400671423,0.5532799535678218,0.3899034673450049,0.2644952575215276,0.6478200672973758,0
1441,A,I,C,A,F,AB,A,AH,BC,A,HH,A,A,A,A,B,D,D,B,0.4615131264823366,0.3702678746308403,0.4107210301325588,0.34057883154424023,0.2402711387717501,0.2716454025314931,0.4664273637603892,0.34803736333816965,0.3502421285251563,0.2543540041760864,0.4068921257982495,0
1442,B,K,A,B,G,BI,A,K,L,C,HK,A,A,A,B,B,D,D,B,0.5171511517874027,0.7885348306978347,0.8006280620658884,0.6754473376216935,0.3718001658281783,0.5555586871027164,0.3603580886769856,0.8485028724082242,0.4879964451543281,0.9663477559060396,0.6531477533271772,0
1444,A,I,A,A,E,BI,C,AI,AS,E,CR,A,A,A,A,B,D,D,B,0.17643393777597996,0.3554783331646822,0.3820931283622263,0.5818184758494954,0.2300463162526849,0.7363708403596578,0.5545762059611632,0.4096149528589058,0.38083359124881583,0.4475911326599619,0.3698811889451516,0
1445,A,I,F,A,E,BI,A,E,BM,A,DJ,A,A,A,A,B,D,D,B,0.312777530161911,0.3519395360448148,0.40800480803055217,0.6035857388881196,0.7829821091994345,0.736879853869545,0.5475323148159469,0.3611245299795962,0.3740599518558697,0.3514014510732137,0.3354541122410245,0
1446,A,M,O,A,J,BI,I,C,K,A,CD,A,A,B,B,D,B,C,C,0.7123938465524666,0.9477214354281186,0.9495817010092684,0.2864690077912774,0.4869013663742527,0.621608635704147,0.9467160783769796,0.31536758977794044,0.7412577015379681,0.4988738735242532,0.26656866137992874,1
1447,A,B,D,A,E,BI,G,AH,K,A,DJ,A,A,A,B,D,B,C,D,0.5354165885507949,0.3305540096705746,0.4783638058870546,0.3675792423195044,0.2384648162200299,0.7336669632215079,0.5298373219410429,0.3299534963856007,0.4044897631679909,0.3300270970784361,0.32535225668658146,1
1448,A,I,C,A,F,BI,A,AN,BO,A,DJ,A,A,A,A,B,D,D,B,0.4711090585709204,0.18485873693254304,0.32330243379720475,0.3628551611888609,0.823080464939492,0.12213014408158225,0.3694676051166928,0.3578814436885364,0.3655394584097078,0.2646137708763481,0.4240352281494423,0
1449,A,L,J,A,E,BI,A,C,AF,A,GI,B,A,A,A,B,B,D,B,0.3061057942886865,0.3952368068547705,0.3991118514879802,0.6408889846207616,0.8189724986126358,0.2524216613840912,0.5279841465181245,0.5219679152094436,0.4970052486268829,0.4116564750355333,0.3493662856012415,1
1450,B,I,A,A,E,BI,G,E,J,A,IG,A,A,A,A,B,D,D,B,0.8515597172815309,0.943402954405946,0.9582637018721404,0.8738516530796162,0.8047686922082584,0.6778192961289512,0.18397604815039206,0.5858553664259649,0.5077421006372633,0.366811502669252,0.5306352891639371,0
1452,A,L,I,B,E,BI,A,AI,Y,A,MD,B,A,A,B,D,B,D,D,0.9210324155854452,0.5096794102758675,0.5020115270183375,0.8723947312757585,0.3974178414067392,0.7336646659065302,0.2182286065696852,0.8742713717540743,0.7098362215561599,0.7274117296387317,0.9650546198325374,1
1453,A,K,A,B,E,BI,A,AA,Y,A,GQ,A,A,A,B,B,D,D,B,0.5020570524142625,0.4920572468983188,0.4486690565236429,0.5974292445011932,0.4634382535630807,0.4874493474487149,0.16449426578626106,0.4805218153910738,0.49390552370414004,0.5285287174044617,0.5451193198276042,0
1454,A,F,C,A,E,BI,A,AH,I,A,HX,A,A,A,A,B,D,D,B,0.6560570751127414,0.4542054811963613,0.42979897657556304,0.816745432380525,0.23968326107175805,0.09204608997244007,0.1793916465460503,0.5873499191868399,0.7112373834654413,0.4176365854889853,0.6388556657055229,0
1455,B,I,A,B,E,BI,A,N,S,E,IE,A,A,A,A,B,D,D,B,0.6052291267004234,0.4397094961328135,0.4950273140310336,0.7177274355430614,0.6028548291856999,0.16382174842572098,0.20594422023779504,0.7276536757050054,0.3988026371347997,0.3125310731059288,0.6762385980910779,0
1456,A,F,A,A,G,BI,A,AX,H,C,GS,A,B,A,A,B,A,D,B,0.4907647221679294,0.5852877047681615,0.9292417653255948,0.3067131287976425,0.2013225979853316,0.36009864929373625,0.6058169456909519,0.6053685888432836,0.8160715763557914,0.5338639615716854,0.4737480300874275,0
1458,A,A,A,B,D,AB,A,R,AX,A,IE,A,A,A,A,B,D,D,B,0.1941515676245332,0.1839856450101008,0.2914009102617672,0.6685357036503253,0.7186349934480374,0.13394693621538195,0.4798086537347057,0.3764543124289131,0.2441672737659596,0.3565664286991269,0.3523999900648569,0
1459,A,O,A,C,G,BI,A,U,AF,A,O,A,A,A,A,B,D,D,B,0.3360927734974725,0.35103712574618234,0.4066974642992642,0.11500918543106513,0.7989137996932811,0.7345132874052249,0.6167785537061661,0.3936025914511243,0.37668901748184985,0.4649846463284589,0.2781257438724534,0
1463,A,K,A,A,H,BI,A,T,AD,E,LO,A,A,A,B,B,D,D,B,0.6856800150430629,0.8080696121499026,0.7917258628510713,0.6959672180685793,0.3528511862183059,0.6197307928753261,0.3478930745553864,0.8789935822239242,0.5145903635854971,0.8058683118703043,0.6383368132862474,0
1464,A,F,A,A,J,BI,A,AH,AT,C,HB,A,B,A,A,B,D,D,B,0.4661224005585723,0.5002385426725688,0.9022620631116588,0.27368043082503857,0.20483425861846494,0.35828708278356297,0.5625450310009501,0.5097902606945452,0.6151809658590158,0.3750454127255014,0.4157752508363175,0
1465,A,G,M,A,D,AB,C,AH,K,A,DC,A,A,A,B,D,B,D,B,0.4901457252383268,0.4595995870024922,0.4560689162483482,0.3209631030442043,0.2682467699187845,0.3551274802032469,0.3230930072343169,0.3846643488998751,0.3779842061888023,0.5662592389146333,0.4693422224625835,1
1470,B,I,I,A,E,BI,C,AV,Y,A,KW,A,A,A,A,B,D,D,B,0.8909407604480301,0.7115831960543313,0.7442626528073344,0.7866740497429761,0.2926619158245086,0.038585200682116905,0.2276837641994105,0.8390514005538645,0.6771301662891519,0.8851286911201498,0.9704697602574374,0
1471,A,I,A,A,G,BI,A,E,Q,A,HK,A,A,A,A,B,D,D,B,0.66311361380307,0.6583452522322987,0.5942140290325942,0.3233220856464289,0.6797130064200062,0.4894837452752197,0.6141609396691786,0.5322685115880312,0.4446084651851923,0.5558156777097325,0.5151051803048737,0
1472,A,K,A,A,F,BI,A,AH,L,A,HQ,A,A,A,B,D,B,B,B,0.638724665054491,0.7882356721783818,0.7577451542035998,0.8347745798938693,0.21200786344646008,0.770550064608387,0.7362648034681029,0.8457477480069707,0.7095513955065572,0.3772777027828446,0.6588756411761143,1
1475,A,I,J,A,F,AB,M,AH,K,A,DC,B,A,A,B,D,B,D,B,0.36087895422632543,0.22329393145234588,0.4882708744062851,0.23826132093299696,0.25345834017518803,0.7749114535032099,0.9391689882450204,0.32198901753027714,0.25886291085741153,0.5276900987021528,0.3758047397963048,1
1481,A,L,L,B,E,BU,G,AN,S,A,EQ,A,A,A,B,D,B,D,B,0.8980705987252575,0.6191994370861656,0.6589536205796005,0.7374996780415245,0.613135750215375,0.3576676648473394,0.07345237176049957,0.8922872009841646,0.4029957629087329,0.3030681380819997,0.9470808903215404,0
1482,A,L,C,E,E,BU,G,AS,S,A,IE,B,A,A,A,B,B,D,B,0.7200899518300891,0.4784101804983906,0.6473031935783479,0.744022564997995,0.60439142385199,0.35638787538471994,0.2520375211142698,0.6111174209083479,0.26924334761239216,0.3158782646068597,0.8421771260579344,0
1486,B,A,A,B,E,BI,A,N,S,E,DF,A,A,A,B,B,D,D,B,0.7111971209928375,0.5626431579794829,0.29615166945201354,0.7372401276020394,0.6175666576123509,0.14063767474909386,0.15712680829616502,0.8402681810689521,0.3358848592911977,0.3577276568217517,0.6387973680181701,0
1487,A,I,A,A,E,L,C,E,BM,L,CR,A,B,A,A,B,D,D,D,0.4838044766074918,0.33873178876303034,0.27329280093427993,0.3394942290817841,0.7880082749000041,0.4866505822735372,0.5360955670846798,0.3865500507672194,0.3454098131347881,0.548201313222268,0.39855376431232603,0
1488,A,G,A,B,G,BI,A,S,L,A,LO,A,A,A,A,B,D,D,B,0.8796592158547256,0.6459376249640418,0.7749639048303866,0.8572321964874826,0.6859731524211279,0.5553356049986208,0.3437621602245277,0.7318459733563694,0.6408921604555675,0.3042723068932298,0.9394552742662302,1
1489,B,J,C,B,E,BI,A,AS,L,A,LB,A,A,A,A,B,D,D,B,0.6445770320065554,0.6912560697391149,0.8358300254093673,0.752674920618409,0.6378963475987389,0.5563596920410566,0.26201287922357075,0.8417963182189039,0.4424620861087844,0.7677873431667742,0.6961881010852783,0
1490,B,K,A,B,E,BI,A,AI,Y,I,CR,A,B,A,A,B,D,D,B,0.34994865671936043,0.3284805739012942,0.2362621854930609,0.6102213993817419,0.718453735320114,0.7396775935938921,0.6110763604761432,0.20759981538171465,0.28975191820836355,0.4958380371777422,0.3210489819749699,0
1491,A,I,C,A,F,BI,A,AH,BC,A,IV,A,A,A,A,B,D,D,B,0.3243732861292572,0.2170359528722476,0.4710499783697047,0.24317988674293864,0.2397939373545721,0.0659749968862741,0.9366154114096196,0.3275725655185885,0.3732651804403857,0.260588556882149,0.4517182744915112,0
1493,A,O,A,A,H,BI,E,J,K,C,HK,A,A,A,A,D,B,D,B,0.527407441546099,0.8522294840768948,0.8869410929628775,0.3022789003466687,0.4734002899323574,0.7715019744197834,0.8562688402734829,0.396363302510132,0.6864963077453344,0.3470667542916214,0.5080676711978828,1
1494,B,I,A,B,E,BI,C,E,AE,A,EK,A,A,A,A,B,D,D,B,0.6247840241394971,0.6002936835497558,0.5570931382296289,0.5609798613296547,0.7925216774392456,0.4203472020782922,0.6034137361697999,0.5179855228183088,0.33372227309567537,0.2448520448089491,0.4451151576837266,0
1495,A,M,A,A,E,BI,A,AN,AX,E,DP,A,B,A,B,A,D,D,B,0.2356959482471228,0.2099402363665913,0.23945711450142124,0.2779355542470835,0.2421764349008987,0.8081406240002956,0.5536370136684128,0.22639021374502344,0.3676038961509632,0.26321276499192264,0.31248734501146996,0
1496,A,M,G,A,F,BU,E,L,AD,A,LY,A,A,A,B,D,B,D,B,0.7132964077205561,0.7589860177316535,0.8449411715641663,0.4569368666029513,0.4032419501722909,0.2841170782760035,0.2231450012988492,0.7477118700809152,0.48577325547865896,0.5131117402462309,0.7677479105512687,1
1497,A,J,A,A,E,BI,A,E,AE,L,DJ,A,B,A,A,B,D,D,B,0.4681716877569786,0.3145493214176692,0.3619378309354792,0.6278241825190939,0.8187599271949506,0.7353424406710755,0.4633501280157758,0.3902437414597298,0.3807251246313105,0.3353641519734289,0.41866001115672347,0
1499,B,L,C,A,E,BI,C,AA,BM,F,CR,A,B,A,A,B,D,D,B,0.3659347343386289,0.25855716401245804,0.33157385568787884,0.5669414865417755,0.3499404358610345,0.7401270563873462,0.5486426650584337,0.2675714354082246,0.3698668413014041,0.6746730877425618,0.3284080352251626,0
1502,A,I,A,A,E,AB,E,AD,BL,J,HJ,A,B,A,A,D,B,D,B,0.27668267163016114,0.3610016907803354,0.3665300489530213,0.34135777862897115,0.4733808260300984,0.20040847227291325,0.4488512147683749,0.506055607044983,0.4326578399590941,0.2617962681151726,0.3400755621408247,0
